group,names,scores,logfoldchanges,pvals,pvals_adj
Cluster 1,TRIAP1,-1.1636326,-0.80148643,0.24457293513607525,0.3980814795299948
Cluster 1,NSRP1,-1.1870254,-0.6723958,0.2352175887226503,0.38449028925817835
Cluster 1,SPG21,-1.1964684,-0.3506013,0.23151381809431726,0.37924640437291796
Cluster 1,U2AF1,-1.2104182,-0.3768734,0.22611843542890786,0.37120301095088953
Cluster 1,SNRNP70,-1.225012,-0.51064754,0.22057071285889784,0.36287439857431586
Cluster 1,ZNRD1,-1.2269435,-0.55427593,0.21984383402056917,0.36287439857431586
Cluster 1,GTF2E2,-1.2284458,-0.724167,0.21927967340886412,0.36287439857431586
Cluster 1,GATA3,-1.2342403,-1.8013924,0.2171133633422042,0.3610689629495353
Cluster 1,MTCH2,-1.2526971,-0.4572289,0.21031597543152392,0.35052662571920656
Cluster 1,IFITM1,-1.2561308,-0.5512351,0.20906852431749678,0.3492083430193997
Cluster 1,BAD,-1.2636423,-0.5988025,0.20635843152991662,0.34543588647786916
Cluster 1,FLI1,-1.26772,-0.67023414,0.20489796554008155,0.3437432974521105
Cluster 1,APMAP,-1.2853183,-0.7501683,0.19868109040233994,0.3340462289182199
Cluster 1,PBXIP1,-1.287679,-0.8733153,0.19785772351735031,0.33339462222637223
Cluster 1,S100A10,-1.2930443,-0.124751575,0.19599572467641946,0.3317184278262409
Cluster 1,TPR,-1.3050627,-0.41355553,0.19187150686716214,0.32545832096092914
Cluster 1,GTF3C6,-1.3091403,-0.44444707,0.19048682161145403,0.3238275967394718
Cluster 1,WIPF1,-1.3181541,-0.5977333,0.18745207434831523,0.3200911537421008
Cluster 1,SLC25A39,-1.3200856,-0.5114854,0.18680644088024811,0.3197022981507602
Cluster 1,SRSF7,-1.3256656,-0.34735194,0.18495050667454038,0.3172357345426533
Cluster 1,ATXN7L3B,-1.334894,-1.9886414,0.1819110726123091,0.31272352932228414
Cluster 1,UBALD2,-1.3471268,-1.0626717,0.17793937989008446,0.30658474237818606
Cluster 1,LAT2,-1.3608621,-0.6410126,0.17355727284779876,0.29970951180263217
Cluster 1,GZMB,-1.3655835,-1.177492,0.17206970042122138,0.29781294303672934
Cluster 1,EBP,-1.3703051,-0.58138716,0.1705916883784413,0.29592435739117373
Cluster 1,TNFRSF17,-1.3752412,-27.362131,0.16905668491305859,0.29471356293801004
Cluster 1,CD40LG,-1.3821088,-4.033277,0.16693829597711585,0.29223752041760553
Cluster 1,UFD1L,-1.3823234,-0.45053846,0.16687241925477325,0.29223752041760553
Cluster 1,CD74,-1.41473,0.61383754,0.15714767356908013,0.27828233861191276
Cluster 1,TMEM256,-1.4316845,-0.5544493,0.1522341501208312,0.2702067861773454
Cluster 1,SAMD3,-1.4338306,-1.452298,0.1516206170977717,0.26974365599952405
Cluster 1,TXNDC15,-1.4376936,-1.1351131,0.1505210059895521,0.26841158410724325
Cluster 1,POP5,-1.4406981,-0.6509546,0.14966996427790244,0.2675175763378396
Cluster 1,GNLY,-1.4415567,-0.76999885,0.1494274850363353,0.2675175763378396
Cluster 1,PRF1,-1.4597988,-1.3640637,0.14434538677988576,0.25982169620379436
Cluster 1,PDAP1,-1.472461,-0.51474893,0.14089644552710265,0.2548127206341218
Cluster 1,TTC3,-1.4784701,-1.1120694,0.13928199031066643,0.2524898639518005
Cluster 1,SPCS2,-1.4969269,-0.5176619,0.1344122934528841,0.24424086577543072
Cluster 1,IL16,-1.501863,-0.584855,0.13313250664316578,0.24249135138576622
Cluster 1,CCT3,-1.5031506,-0.47022262,0.13280020535036707,0.24246338208360574
Cluster 1,U2AF1L4,-1.5042237,-0.87118536,0.13252377848947106,0.24246338208360574
Cluster 1,IGBP1,-1.507443,-0.45262694,0.13169717127468786,0.2416027242809022
Cluster 1,FCRLA,-1.5274019,-3.7764025,0.1266610998800047,0.23292245530818176
Cluster 1,NIFK,-1.5312649,-0.8510902,0.12570392314754347,0.2317192800189657
Cluster 1,SEC62,-1.535128,-0.48307666,0.12475239171400954,0.23052072381936548
Cluster 1,DCXR,-1.5450002,-0.45298222,0.12234621558885166,0.22662192475901094
Cluster 1,TMEM126B,-1.5507947,-0.9048044,0.12095087842569803,0.22458112134868688
Cluster 1,MRPS25,-1.552297,-0.7665433,0.12059116460246821,0.2244580071067839
Cluster 1,PCNA,-1.5529408,-1.0294529,0.12043725809482238,0.2244580071067839
Cluster 1,JAK1,-1.5583062,-0.47176334,0.11916067663268307,0.22287999419071527
Cluster 1,PRDX6,-1.5647446,-0.43464234,0.11764280423077464,0.22058025793270244
Cluster 1,TIMM10,-1.5662469,-0.5901074,0.11729082659356141,0.2204606445800356
Cluster 1,C1orf228,-1.5718268,-2.3121965,0.11599071430156223,0.21855393211993868
Cluster 1,PPP2R5C,-1.5726852,-0.6838023,0.1157917061734397,0.21855393211993868
Cluster 1,GZMK,-1.5804113,-1.9039662,0.11401268934579184,0.21589036472656128
Cluster 1,EIF4A2,-1.616681,-0.37231842,0.10594715821030586,0.20211864346853858
Cluster 1,STUB1,-1.6186125,-0.54149663,0.10553066083749192,0.2018273888517033
Cluster 1,ILF3,-1.6186125,-0.9219541,0.10553066083749192,0.2018273888517033
Cluster 1,CWC15,-1.6205441,-0.54285216,0.10511546355999074,0.2018273888517033
Cluster 1,FUOM,-1.6263386,-0.81687117,0.10387764714955583,0.20016725458289725
Cluster 1,FLT3LG,-1.6291286,-0.8746884,0.10328580649397619,0.19952939890881763
Cluster 1,BCAS4,-1.6490875,-2.7543435,0.09912969287639185,0.19198535455807533
Cluster 1,ABI1,-1.6557406,-0.9060421,0.0977743631102307,0.1898410857343312
Cluster 1,ZFP36L2,-1.6583159,-0.45309415,0.09725371123986791,0.18931065928371235
Cluster 1,BZW1,-1.6804211,-0.88482285,0.09287541228762403,0.18124921020416426
Cluster 1,DNAJC1,-1.682138,-0.8269989,0.09254208090944792,0.18106059308370245
Cluster 1,CD164,-1.6890056,-0.4693974,0.09121835039963731,0.1793882726368189
Cluster 1,H2AFJ,-1.6935126,-0.59884894,0.09035795570985376,0.17861456361250164
Cluster 1,CD8B,-1.6939417,-1.3978814,0.0902763550581694,0.17861456361250164
Cluster 1,FDX1,-1.6939417,-0.66436625,0.0902763550581694,0.17861456361250164
Cluster 1,CALM1,-1.7117547,-0.3457509,0.08694189650267702,0.17352009021412
Cluster 1,MANF,-1.719266,-0.78277576,0.08556593152031043,0.17135585762575256
Cluster 1,EIF3D,-1.7302114,-0.46618167,0.0835925191507952,0.16784324711380139
Cluster 1,NKG7,-1.7317137,-0.78227603,0.0833245583853399,0.16774549253890797
Cluster 1,CNPY2,-1.7441612,-0.55433214,0.08113098181917242,0.16376042504397598
Cluster 1,GZMH,-1.7475951,-1.743229,0.08053417686178929,0.16298583412504974
Cluster 1,DAP3,-1.758755,-0.6612931,0.07861914588504566,0.15995650692037217
Cluster 1,MLF2,-1.7589695,-0.53881633,0.07858268472129447,0.15995650692037217
Cluster 1,SDHC,-1.7630472,-0.52732825,0.07789253327197852,0.15975278271598814
Cluster 1,IMP3,-1.7716317,-0.538139,0.0764557134923967,0.15722747532710613
Cluster 1,ANP32B,-1.7782847,-0.42884332,0.07535710605702657,0.1553859464518203
Cluster 1,ZNF22,-1.7988876,-1.0358294,0.07203646635537894,0.1493438936635905
Cluster 1,CD8A,-1.7995315,-2.3188758,0.07193465916230057,0.1493438936635905
Cluster 1,TRAM1,-1.8248558,-0.6425033,0.06802279743422045,0.14256832886898257
Cluster 1,TTC39C,-1.834728,-1.1797678,0.06654600517506581,0.13985630208495975
Cluster 1,TMEM208,-1.835801,-0.7172503,0.066387087554716,0.13985630208495975
Cluster 1,BLK,-1.8516824,-3.697744,0.06407144065447767,0.13566045635449858
Cluster 1,RABAC1,-1.8570478,-0.5436099,0.06330436175548136,0.1345217687303979
Cluster 1,ERLEC1,-1.8591939,-2.1148887,0.06299966259562408,0.13424719188204015
Cluster 1,KLRG1,-1.867993,-2.2136412,0.06176304446796019,0.1319796899943842
Cluster 1,PNN,-1.8682076,-0.75857776,0.06173313585687894,0.1319796899943842
Cluster 1,MAL,-1.86971,-1.55571,0.061524111085248294,0.1319796899943842
Cluster 1,LPXN,-1.8733584,-1.2625476,0.06101891807039585,0.1314914713347967
Cluster 1,LSM4,-1.8800113,-0.48862833,0.060106530669453956,0.1298912315314471
Cluster 1,SBDS,-1.8905274,-0.9965528,0.058687459834076354,0.1275451896962171
Cluster 1,PPAPDC1B,-1.9014727,-2.1150522,0.05724012896745406,0.12475412723675885
Cluster 1,PSMD7,-1.9102718,-0.5622939,0.056098225452825175,0.12261469277546075
Cluster 1,PSMD13,-1.9182125,-0.6129686,0.05508407227188309,0.12074302374782397
Cluster 1,PSMB2,-1.9263678,-0.50671935,0.05405846542636291,0.1188354196872633
Cluster 1,ANKRD12,-1.9330208,-0.764836,0.053233634839251434,0.1178849823657372
Cluster 1,C19orf53,-1.9347377,-0.5052829,0.05302249023592561,0.1178849823657372
Cluster 1,IDH3B,-1.9355961,-0.68185264,0.05291718061887509,0.1178849823657372
Cluster 1,RWDD1,-1.93624,-0.5669154,0.05283831315583672,0.1178849823657372
Cluster 1,IGLL5,-1.9443953,-3.289108,0.05184779978921477,0.11631544527492463
Cluster 1,H1FX,-1.9448246,-0.60193914,0.05179610075116048,0.11631544527492463
Cluster 1,YWHAB,-1.9619936,-0.40126377,0.04976323132465902,0.11262979870817796
Cluster 1,HOPX,-1.9660712,-1.3898726,0.049290382775424066,0.11189063152284692
Cluster 1,DAXX,-1.9832402,-1.1702023,0.04734059581394717,0.10810613670946145
Cluster 1,MGAT4A,-1.9836695,-2.8668444,0.04729269433547042,0.10810613670946145
Cluster 1,PARK7,-2.0053453,-0.36711085,0.04492612981634376,0.10320867660511404
Cluster 1,ATP5O,-2.0145738,-0.37510234,0.0439493239875709,0.10126877364605945
Cluster 1,SEPT7,-2.0227292,-0.5530885,0.04310108394881647,0.09961428767626766
Cluster 1,POU2AF1,-2.0246606,-27.278135,0.04290222407322151,0.0994551558061044
Cluster 1,PNOC,-2.0246606,-27.399473,0.04290222407322151,0.0994551558061044
Cluster 1,PTPN7,-2.0349622,-2.5879216,0.041854690610011985,0.09761840950200967
Cluster 1,CHCHD7,-2.049985,-1.251812,0.04036589633264216,0.09443397765893351
Cluster 1,MATK,-2.0598571,-2.378709,0.03941219554025869,0.09248567358373588
Cluster 1,AL928768.3,-2.0628617,-28.230688,0.03912576303182648,0.0920960268287608
Cluster 1,RBM39,-2.0770261,-0.58104765,0.037799137316002124,0.08952427259053135
Cluster 1,PRKCQ-AS1,-2.1075013,-1.6329745,0.03507414814967226,0.08358792316043388
Cluster 1,C10orf118,-2.114369,-2.1197135,0.034483768982307934,0.08243776022332991
Cluster 1,NGFRAP1,-2.129392,-2.9699209,0.03322185382578467,0.07966996293644286
Cluster 1,OFD1,-2.1358302,-1.6125898,0.032693252559630334,0.07864886228967674
Cluster 1,NSA2,-2.1388347,-0.79202527,0.032449047248124176,0.0783076376808044
Cluster 1,TNFRSF13B,-2.139264,-27.527287,0.032414288656697224,0.0783076376808044
Cluster 1,CCR7,-2.1701684,-1.5055946,0.02999409432051597,0.07307478393374114
Cluster 1,GCHFR,-2.172529,-1.3094463,0.029815777060845303,0.07287242636276887
Cluster 1,SYPL1,-2.1733875,-1.3987406,0.02975116078249859,0.07287242636276887
Cluster 1,ADD3,-2.191415,-1.4659617,0.028421770268059376,0.07036457687723438
Cluster 1,NCL,-2.2010727,-0.63938063,0.02773088094103369,0.06887702571393108
Cluster 1,MEAF6,-2.209228,-0.7108146,0.027158789539144836,0.06775020327168073
Cluster 1,BANK1,-2.2156663,-27.643362,0.026714361233776684,0.06700487325848906
Cluster 1,PPP1CC,-2.2300453,-0.7007079,0.0257444270125485,0.06478449560723554
Cluster 1,ACP5,-2.2362692,-1.6095604,0.025334141909511474,0.06396243749431114
Cluster 1,NME4,-2.2422783,-2.2151628,0.024943386106831583,0.06318440520439127
Cluster 1,EBPL,-2.255799,-1.3429418,0.024083221351651876,0.061412214446712285
Cluster 1,HSPD1,-2.2978632,-0.7253647,0.021569576836000044,0.05555800094121223
Cluster 1,SH3YL1,-2.3025846,-2.018378,0.021302221880279155,0.05505472884599173
Cluster 1,SSR3,-2.3158908,-0.7586919,0.020564237373760997,0.05332759861331241
Cluster 1,WIBG,-2.321256,-1.1771063,0.020273029984084617,0.05275125148919976
Cluster 1,DENND2D,-2.3304844,-1.6851578,0.019780563954100768,0.051704693593745805
Cluster 1,MRPS6,-2.331343,-0.89790595,0.019735288674291106,0.051704693593745805
Cluster 1,NBEAL1,-2.3354206,-0.63358456,0.019521464751675627,0.0514962777070064
Cluster 1,GZMA,-2.339069,-1.3080367,0.019331866902782272,0.05117258886030602
Cluster 1,MRPS33,-2.360745,-1.1130983,0.018238274110353673,0.04844541560562694
Cluster 1,IL7R,-2.383923,-1.2552617,0.017129182662808554,0.04597833241069665
Cluster 1,CYB561A3,-2.4292064,-1.7597346,0.01513191309381485,0.04119542176785893
Cluster 1,LTB,-2.4352157,-0.5579705,0.014882918176305385,0.04080800145115993
Cluster 1,IFT20,-2.438864,-1.0405524,0.014733510246097505,0.0405436522959158
Cluster 1,MS4A1,-2.4401517,-4.5130835,0.014681094539311376,0.0405436522959158
Cluster 1,MZB1,-2.4583938,-5.7911625,0.01395600305982602,0.03868239978538734
Cluster 1,IGJ,-2.4624715,-4.666204,0.01379831419765383,0.03838440131347338
Cluster 1,TCEAL8,-2.4828598,-1.5850965,0.01303323934580197,0.03638842372094346
Cluster 1,TAPBP,-2.4845767,-0.91054606,0.012970558245134545,0.036346069807794604
Cluster 1,NUDCD2,-2.4905858,-1.384589,0.012753269311332941,0.035868569938123894
Cluster 1,MRPL9,-2.4970243,-1.1320288,0.012524040539315228,0.035353841374819735
Cluster 1,RPL39,-2.556472,-0.9020311,0.01057395626801733,0.030410062199373148
Cluster 1,SERPINF1,-2.5918832,-4.666752,0.009545216335285527,0.027764602648263987
Cluster 1,CD63,-2.5985363,-0.6211318,0.009362216211000708,0.027336241990135655
Cluster 1,NUCB2,-2.5987508,-1.2835455,0.009356365450183415,0.027336241990135655
Cluster 1,CRIP1,-2.6139884,-0.5516699,0.008949207799841787,0.02643298828910798
Cluster 1,CD82,-2.6139884,-3.4382303,0.008949207799841787,0.02643298828910798
Cluster 1,HMGB2,-2.6172075,-0.9512017,0.00886524094413683,0.026388752226710794
Cluster 1,CAPN2,-2.6178515,-1.0722294,0.008848532272053766,0.026388752226710794
Cluster 1,IGFBP7,-2.6343765,-1.4543943,0.008429192755035134,0.0252875782651054
Cluster 1,C19orf24,-2.6438196,-0.89727634,0.008197632952613545,0.02478730912549155
Cluster 1,ANXA1,-2.6468241,-0.6187351,0.00812515797128169,0.024712656726849514
Cluster 1,MAGOH,-2.6511164,-0.99974275,0.00802261716668096,0.024549208530043738
Cluster 1,SRSF2,-2.6588426,-0.6661599,0.007840959904126685,0.02408969609099162
Cluster 1,EMB,-2.6745093,-2.5081382,0.007483870014487859,0.023085324843077466
Cluster 1,LBH,-2.6983314,-1.5171288,0.006968803560716465,0.02175973356713509
Cluster 1,TRAF3IP3,-2.7011213,-0.6423574,0.00691061224931537,0.021666468732484664
Cluster 1,MTDH,-2.7064867,-0.64766324,0.006799931359029074,0.021407191315461902
Cluster 1,SMARCB1,-2.7176466,-1.0416956,0.006574803186159313,0.020870225881377075
Cluster 1,LDHA,-2.7837474,-0.55939883,0.005373486394130024,0.01734479785447033
Cluster 1,TIMM13,-2.7897565,-0.75792056,0.005274768403607468,0.017098295884575055
Cluster 1,TRAPPC1,-2.8084278,-0.5598666,0.004978402593945961,0.016206289295185788
Cluster 1,PLGRKT,-2.8225925,-1.7727529,0.004763709449123848,0.01557366550675104
Cluster 1,HSP90AB1,-2.8442683,-0.6718382,0.004451354512594338,0.014614962240921325
Cluster 1,SRM,-2.9002824,-1.0116045,0.003728266529137556,0.012400538673001001
Cluster 1,ALKBH7,-2.909296,-0.761245,0.003622435855711806,0.012101150347683545
Cluster 1,CCDC50,-2.9453511,-3.1266708,0.0032258835411291937,0.010868824441116892
Cluster 1,RPL36AL,-2.9455657,-0.38656273,0.0032236464348720083,0.010868824441116892
Cluster 1,CCL5,-2.9541502,-1.268682,0.003135313074751839,0.010660064454156253
Cluster 1,ELOVL5,-2.964237,-1.8099133,0.0030343441557732025,0.010362827139136159
Cluster 1,PAFAH1B3,-2.9650955,-1.6304173,0.0030258894998387935,0.010362827139136159
Cluster 1,MRPS21,-2.97368,-0.83744353,0.0029425170966717066,0.010139754860152502
Cluster 1,EIF3E,-2.9869862,-0.88559884,0.0028174255581611954,0.009752626932096446
Cluster 1,HLA-DQA2,-2.9899907,-0.52603674,0.0027898597879992414,0.009701103353724636
Cluster 1,NHP2,-2.990849,-0.75150645,0.0027820292211833673,0.009701103353724636
Cluster 1,CCT8,-2.994712,-0.8354106,0.0027470394910702406,0.009639840415911625
Cluster 1,DDX39A,-3.0271187,-1.1663954,0.002468969552005889,0.008703971001311085
Cluster 1,SPINT2,-3.041927,-1.1824553,0.0023506885992302996,0.008442613983151076
Cluster 1,PPP1R14A,-3.0560915,-28.227709,0.002242428014936331,0.008091780336916477
Cluster 1,HNRNPK,-3.0605984,-0.70582724,0.0022089516917113854,0.008008758503124217
Cluster 1,CTSW,-3.0648906,-1.4933431,0.002177495918377601,0.007932306559804118
Cluster 1,SPIB,-3.0676806,-5.348425,0.0021572704199531428,0.007896229049110786
Cluster 1,CD247,-3.0771236,-1.3888793,0.002090086129413758,0.00768709562019964
Cluster 1,ADSL,-3.088498,-1.3486364,0.0020117097803913552,0.007543911676467582
Cluster 1,WBSCR22,-3.1039503,-1.1338899,0.0019095543682451526,0.007231728176770008
Cluster 1,C16orf74,-3.125197,-4.0726767,0.0017768604690861006,0.006796491294254334
Cluster 1,CCT6A,-3.1305623,-0.9811499,0.0017447199747409484,0.006707089350134801
Cluster 1,TPD52,-3.1659734,-3.3475378,0.0015456489721632851,0.006002139409669611
Cluster 1,VIM,-3.204389,-0.21649654,0.0013534936873016835,0.005309859850183528
Cluster 1,OST4,-3.2097545,-0.65992725,0.0013284836363310958,0.005238608153573651
Cluster 1,HIST1H4C,-3.239371,-1.7335075,0.0011979357428829281,0.004798014886415916
Cluster 1,SRP14,-3.2408733,-0.48386008,0.0011916407118339198,0.004797921813436572
Cluster 1,ZNF428,-3.2537503,-1.424703,0.0011389236463722424,0.004609929044840029
Cluster 1,CHST12,-3.3192072,-2.1603708,0.0009027340064459407,0.0037128576071566916
Cluster 1,EIF3L,-3.320495,-0.56319755,0.0008985798875722983,0.0037128576071566916
Cluster 1,C9orf142,-3.3260748,-1.0232979,0.0008807826346892588,0.0036619495409634943
Cluster 1,CD3G,-3.3368056,-1.7970579,0.0008474722114439565,0.003542711703577195
Cluster 1,HMOX2,-3.3402393,-1.156813,0.0008370621426606825,0.0035184205447001218
Cluster 1,RGS10,-3.3868103,-0.7698744,0.0007071023500811064,0.0030219737307935553
Cluster 1,EID1,-3.3960388,-0.7224934,0.0006836867412662778,0.00293831661274552
Cluster 1,NCF1,-3.4299476,-1.9225798,0.0006036977025446578,0.0026261031374032098
Cluster 1,NUCKS1,-3.4421806,-1.2113334,0.0005770448512254923,0.0025516723190028997
Cluster 1,EIF3I,-3.4471166,-0.83694214,0.0005666037620498377,0.0025200690579542198
Cluster 1,HLA-DQA1,-3.4720118,-0.7568001,0.00051657356418154,0.002310986997654258
Cluster 1,IMPDH2,-3.4872494,-1.2644775,0.0004880160924712375,0.002196072416120569
Cluster 1,CCDC107,-3.4896102,-1.3135525,0.00048372572377690577,0.002189646027747532
Cluster 1,NDUFB10,-3.4964778,-0.8066184,0.0004714438337496312,0.002146753171538499
Cluster 1,NPM3,-3.566871,-2.7182286,0.00036126941002943976,0.0016648861365814542
Cluster 1,PPIB,-3.5739532,-0.8812124,0.0003516319544899222,0.0016302936071805484
Cluster 1,STK17A,-3.5767431,-1.659718,0.00034790182821093073,0.0016228347474473294
Cluster 1,CST7,-3.6267478,-1.7520845,0.0002870132322189613,0.001347025292315984
Cluster 1,CCDC109B,-3.6746066,-1.152296,0.00023821611156525248,0.0011318964307293052
Cluster 1,DUSP2,-3.6752505,-1.3180293,0.00023761615121578751,0.0011318964307293052
Cluster 1,HLA-DQB1,-3.703794,-0.837169,0.0002123987130851279,0.0010349364045230754
Cluster 1,ATPIF1,-3.7306206,-0.94581544,0.00019100860591461267,0.000936676817465889
Cluster 1,NENF,-3.7490773,-1.1763649,0.00017748628225755674,0.0008759806834001993
Cluster 1,CD52,-3.7580912,-0.38957676,0.00017121448989673973,0.0008505135374740642
Cluster 1,FKBP11,-3.7780502,-2.949512,0.00015806101481071174,0.0007903050740535587
Cluster 1,GNG7,-3.7819133,-28.35199,0.00015562760152663713,0.0007832573366307724
Cluster 1,CD79A,-3.7958632,-3.5529492,0.00014713067438423434,0.0007453971251916508
Cluster 1,CCDC167,-3.8398588,-1.8952622,0.00012310509061190918,0.0006320496262960438
Cluster 1,SNHG7,-3.8514478,-1.0656179,0.00011742150578968372,0.0006069422427642436
Cluster 1,GZMM,-3.8887906,-1.725468,0.00010074498893266796,0.0005242851464863332
Cluster 1,ERP29,-3.8932974,-0.625032,9.889076107296257e-05,0.0005181604946631258
Cluster 1,ITM2A,-3.94459,-3.3691006,7.993661763654758e-05,0.00042173456891006137
Cluster 1,STMN1,-3.9924488,-3.4420235,6.539446467882032e-05,0.0003474080936062329
Cluster 1,C6orf48,-4.0282893,-0.8640203,5.6184213515688395e-05,0.0003005658974790323
Cluster 1,COPE,-4.028504,-0.63687694,5.613295857206931e-05,0.0003005658974790323
Cluster 1,GABARAPL2,-4.06091,-0.91405296,4.888173664615759e-05,0.0002652094222291529
Cluster 1,SSR4,-4.064988,-0.8750282,4.803492967896769e-05,0.00026247658003150204
Cluster 1,PHB,-4.1538377,-1.1477597,3.269448699721816e-05,0.0001799372845530352
Cluster 1,TXN,-4.1617785,-1.2190541,3.157784945897287e-05,0.00017632886741689228
Cluster 1,CLPP,-4.179806,-1.7062001,2.9175780595088464e-05,0.00016532942337216795
Cluster 1,ARPC5L,-4.225304,-1.5478082,2.3861837529269222e-05,0.0001362261620141116
Cluster 1,TPM4,-4.226377,-1.7521257,2.37483860214447e-05,0.0001362261620141116
Cluster 1,SUB1,-4.256852,-1.1224626,2.0732532601985593e-05,0.00012107165985128991
Cluster 1,LCK,-4.387981,-1.7576017,1.1440785377375378e-05,6.946191121977908e-05
Cluster 1,CD7,-4.4075108,-1.6280315,1.045654683385607e-05,6.399406662319916e-05
